1 1 0.0516365 0.000244777 0.993753
1 2 0.136769 0.000774549 0.99735
1 3 0.18335 0.00171904 1.00004
1 4 0.198814 0.00112231 0.999201
1 5 0.198693 -0.000179209 0.997557
1 6 0.182969 -0.00194992 0.996275
1 7 0.136304 -0.00160919 0.993533
1 8 0.0514771 -0.000826373 0.990644
2 1 0.0516365 0.000244777 0.993753
2 2 0.136769 0.000774549 0.99735
2 3 0.18335 0.00171904 1.00004
2 4 0.198814 0.00112231 0.999201
2 5 0.198693 -0.000179209 0.997557
2 6 0.182969 -0.00194992 0.996275
2 7 0.136304 -0.00160919 0.993533
2 8 0.0514771 -0.000826373 0.990644
3 1 0.0516365 0.000244777 0.993753
3 2 0.136769 0.000774549 0.99735
3 3 0.18335 0.00171904 1.00004
3 4 0.198814 0.00112231 0.999201
3 5 0.198693 -0.000179209 0.997557
3 6 0.182969 -0.00194992 0.996275
3 7 0.136304 -0.00160919 0.993533
3 8 0.0514771 -0.000826373 0.990644
4 1 0.0516365 0.000244777 0.993753
4 2 0.136769 0.000774549 0.99735
4 3 0.18335 0.00171904 1.00004
4 4 0.198814 0.00112231 0.999201
4 5 0.198693 -0.000179209 0.997557
4 6 0.182969 -0.00194992 0.996275
4 7 0.136304 -0.00160919 0.993533
4 8 0.0514771 -0.000826373 0.990644
5 1 0.0516365 0.000244777 0.993753
5 2 0.136769 0.000774549 0.99735
5 3 0.18335 0.00171904 1.00004
5 4 0.198814 0.00112231 0.999201
5 5 0.198693 -0.000179209 0.997557
5 6 0.182969 -0.00194992 0.996275
5 7 0.136304 -0.00160919 0.993533
5 8 0.0514771 -0.000826373 0.990644
6 1 0.0516365 0.000244777 0.993753
6 2 0.136769 0.000774549 0.99735
6 3 0.18335 0.00171904 1.00004
6 4 0.198814 0.00112231 0.999201
6 5 0.198693 -0.000179209 0.997557
6 6 0.182969 -0.00194992 0.996275
6 7 0.136304 -0.00160919 0.993533
6 8 0.0514771 -0.000826373 0.990644
7 1 0.0516365 0.000244777 0.993753
7 2 0.136769 0.000774549 0.99735
7 3 0.18335 0.00171904 1.00004
7 4 0.198814 0.00112231 0.999201
7 5 0.198693 -0.000179209 0.997557
7 6 0.182969 -0.00194992 0.996275
7 7 0.136304 -0.00160919 0.993533
7 8 0.0514771 -0.000826373 0.990644
8 1 0.0516365 0.000244777 0.993753
8 2 0.136769 0.000774549 0.99735
8 3 0.18335 0.00171904 1.00004
8 4 0.198814 0.00112231 0.999201
8 5 0.198693 -0.000179209 0.997557
8 6 0.182969 -0.00194992 0.996275
8 7 0.136304 -0.00160919 0.993533
8 8 0.0514771 -0.000826373 0.990644
9 1 0.0516365 0.000244777 0.993753
9 2 0.136769 0.000774549 0.99735
9 3 0.18335 0.00171904 1.00004
9 4 0.198814 0.00112231 0.999201
9 5 0.198693 -0.000179209 0.997557
9 6 0.182969 -0.00194992 0.996275
9 7 0.136304 -0.00160919 0.993533
9 8 0.0514771 -0.000826373 0.990644
10 1 0.0516365 0.000244777 0.993753
10 2 0.136769 0.000774549 0.99735
10 3 0.18335 0.00171904 1.00004
10 4 0.198814 0.00112231 0.999201
10 5 0.198693 -0.000179209 0.997557
10 6 0.182969 -0.00194992 0.996275
10 7 0.136304 -0.00160919 0.993533
10 8 0.0514771 -0.000826373 0.990644
11 1 0.0516365 0.000244777 0.993753
11 2 0.136769 0.000774549 0.99735
11 3 0.18335 0.00171904 1.00004
11 4 0.198814 0.00112231 0.999201
11 5 0.198693 -0.000179209 0.997557
11 6 0.182969 -0.00194992 0.996275
11 7 0.136304 -0.00160919 0.993533
11 8 0.0514771 -0.000826373 0.990644
12 1 0.0516365 0.000244777 0.993753
12 2 0.136769 0.000774549 0.99735
12 3 0.18335 0.00171904 1.00004
12 4 0.198814 0.00112231 0.999201
12 5 0.198693 -0.000179209 0.997557
12 6 0.182969 -0.00194992 0.996275
12 7 0.136304 -0.00160919 0.993533
12 8 0.0514771 -0.000826373 0.990644
13 1 0.0516365 0.000244777 0.993753
13 2 0.136769 0.000774549 0.99735
13 3 0.18335 0.00171904 1.00004
13 4 0.198814 0.00112231 0.999201
13 5 0.198693 -0.000179209 0.997557
13 6 0.182969 -0.00194992 0.996275
13 7 0.136304 -0.00160919 0.993533
13 8 0.0514771 -0.000826373 0.990644
14 1 0.0516365 0.000244777 0.993753
14 2 0.136769 0.000774549 0.99735
14 3 0.18335 0.00171904 1.00004
14 4 0.198814 0.00112231 0.999201
14 5 0.198693 -0.000179209 0.997557
14 6 0.182969 -0.00194992 0.996275
14 7 0.136304 -0.00160919 0.993533
14 8 0.0514771 -0.000826373 0.990644
15 1 0.0516365 0.000244777 0.993753
15 2 0.136769 0.000774549 0.99735
15 3 0.18335 0.00171904 1.00004
15 4 0.198814 0.00112231 0.999201
15 5 0.198693 -0.000179209 0.997557
15 6 0.182969 -0.00194992 0.996275
15 7 0.136304 -0.00160919 0.993533
15 8 0.0514771 -0.000826373 0.990644
16 1 0.0516365 0.000244777 0.993753
16 2 0.136769 0.000774549 0.99735
16 3 0.18335 0.00171904 1.00004
16 4 0.198814 0.00112231 0.999201
16 5 0.198693 -0.000179209 0.997557
16 6 0.182969 -0.00194992 0.996275
16 7 0.136304 -0.00160919 0.993533
16 8 0.0514771 -0.000826373 0.990644
17 1 0.0516365 0.000244777 0.993753
17 2 0.136769 0.000774549 0.99735
17 3 0.18335 0.00171904 1.00004
17 4 0.198814 0.00112231 0.999201
17 5 0.198693 -0.000179209 0.997557
17 6 0.182969 -0.00194992 0.996275
17 7 0.136304 -0.00160919 0.993533
17 8 0.0514771 -0.000826373 0.990644
18 1 0.0516365 0.000244777 0.993753
18 2 0.136769 0.000774549 0.99735
18 3 0.18335 0.00171904 1.00004
18 4 0.198814 0.00112231 0.999201
18 5 0.198693 -0.000179209 0.997557
18 6 0.182969 -0.00194992 0.996275
18 7 0.136304 -0.00160919 0.993533
18 8 0.0514771 -0.000826373 0.990644
